Date,Open,High,Low,Close,Volume
2021-01-27,237.45,239.89,229.61,232.36,70031564.0
2021-01-26,231.33,233.64,229.55,231.8,49282848.0
2021-01-25,228.59,229.25,223.7,229.0,33228451.0
2021-01-22,226.56,229.54,225.28,225.43,30242157.0
2021-01-21,224.18,225.78,221.91,224.45,30820375.0
2021-01-20,217.2,225.27,216.79,223.82,37864269.0
2021-01-19,213.26,216.48,212.14,215.94,30551063.0
2021-01-15,213.03,214.02,211.54,212.16,31819631.0
2021-01-14,215.41,216.96,212.25,212.53,29414328.0
2021-01-13,213.53,216.26,213.44,215.84,20133345.0
2021-01-12,216.0,216.6,212.83,214.44,23302884.0
2021-01-11,217.97,218.41,216.23,216.99,23100111.0
2021-01-08,218.18,220.07,216.53,219.12,23009079.0
2021-01-07,213.55,218.84,213.22,217.79,27758266.0
2021-01-06,211.68,215.99,211.45,211.76,36013408.0
2021-01-05,216.76,218.02,215.2,217.4,23877822.0
2021-01-04,222.02,222.49,214.32,217.19,37215657.0
2020-12-31,221.19,222.49,219.18,221.91,20990366.0
2020-12-30,224.71,225.11,220.96,221.17,20319028.0
2020-12-29,225.79,226.66,223.07,223.63,17443296.0
2020-12-28,223.93,225.51,222.51,224.44,17974800.0
2020-12-24,220.91,223.1,220.69,222.24,10574872.0
2020-12-23,222.6,223.05,220.29,220.51,18742707.0
2020-12-22,222.18,225.11,221.34,223.43,22695549.0
2020-12-21,217.05,223.49,216.78,222.08,37267523.0
2020-12-18,218.09,219.19,215.52,218.09,63500841.0
2020-12-17,219.36,220.38,217.42,218.92,32590674.0
2020-12-16,214.26,219.6,214.23,218.78,35103919.0
2020-12-15,214.67,214.92,211.75,213.64,27080334.0
2020-12-14,212.5,215.71,212.39,213.71,28864707.0
2020-12-11,209.57,212.83,208.63,212.77,31050792.0
2020-12-10,211.28,212.59,209.88,210.04,26527773.0
2020-12-09,214.67,214.73,210.73,211.31,32494609.0
2020-12-08,213.48,216.4,212.4,215.51,23321805.0
2020-12-07,213.88,215.04,212.5,213.8,24659753.0
2020-12-04,213.73,214.89,212.69,213.87,24722850.0
2020-12-03,214.12,215.88,213.16,213.75,25178781.0
2020-12-02,214.39,214.97,212.31,214.88,23779151.0
2020-12-01,214.02,216.82,212.86,215.71,31002559.0
2020-11-30,213.61,214.27,210.35,213.58,33140908.0
2020-11-27,214.36,215.77,213.55,214.74,14545638.0
2020-11-25,214.62,214.8,211.97,213.38,21061284.0
2020-11-24,209.11,213.76,208.38,213.37,34057993.0
2020-11-23,210.47,211.8,207.68,209.63,25742661.0
2020-11-20,211.71,212.79,209.52,209.91,22895731.0
2020-11-19,210.89,212.54,209.45,211.93,24849849.0
2020-11-18,213.16,214.68,210.45,210.59,28438137.0
2020-11-17,215.04,216.61,213.03,213.41,24273126.0
2020-11-16,213.82,216.67,213.47,216.16,25076296.0
2020-11-13,215.3,216.35,213.11,215.44,18722104.0
2020-11-12,216.14,218.04,213.41,214.39,21722624.0
2020-11-11,211.35,216.97,211.16,215.48,29585851.0
2020-11-10,213.45,215.43,208.69,209.98,44262142.0
2020-11-09,223.34,227.0,216.81,217.32,44613696.0
2020-11-06,221.17,223.26,216.96,222.63,25356219.0
2020-11-05,220.95,223.02,220.06,222.2,36257913.0
2020-11-04,212.97,217.25,211.37,215.32,42520259.0
2020-11-03,202.89,207.1,202.12,205.42,27647590.0
2020-11-02,203.29,204.27,199.14,201.34,30994131.0
2020-10-30,202.5,203.29,198.64,201.48,37162323.0
2020-10-29,203.07,206.34,202.37,203.72,31587440.0
2020-10-28,206.65,207.81,201.11,201.69,51447847.0
2020-10-27,210.56,213.62,209.3,212.2,36881157.0
2020-10-26,212.8,215.27,207.08,209.05,37294420.0
2020-10-23,213.98,215.22,212.11,215.17,18972633.0
2020-10-22,212.88,214.99,210.66,213.84,22461582.0
2020-10-21,212.07,215.85,212.07,213.75,22836878.0
2020-10-20,214.75,216.3,212.04,213.6,22865624.0
2020-10-19,219.33,221.21,212.67,213.17,27761961.0
2020-10-16,219.08,221.2,218.25,218.59,26186277.0
2020-10-15,216.03,219.27,214.95,218.59,22845076.0
2020-10-14,221.91,223.12,218.06,219.77,23567266.0
2020-10-13,221.63,224.1,219.34,221.77,29093492.0
2020-10-12,217.72,222.77,215.74,220.31,40660733.0
2020-10-09,210.2,214.81,210.2,214.76,26588413.0
2020-10-08,209.48,210.16,207.3,209.55,20024017.0
2020-10-07,206.05,209.08,205.71,208.8,25807591.0
2020-10-06,207.79,209.15,203.82,204.9,28694955.0
2020-10-05,206.21,209.38,205.97,209.35,21436667.0
2020-10-02,206.98,209.96,204.53,205.18,33318144.0
2020-10-01,212.44,212.94,210.29,211.42,27292235.0
2020-09-30,206.71,210.94,205.53,209.3,33995773.0
2020-09-29,208.32,209.04,205.8,206.24,24585015.0
2020-09-28,209.85,211.52,207.04,208.41,32162633.0
2020-09-25,202.55,208.01,201.55,206.8,29582358.0
2020-09-24,198.87,204.56,198.22,202.19,31356237.0
2020-09-23,206.88,207.08,199.05,199.61,30955559.0
2020-09-22,204.05,207.08,201.09,206.4,33682213.0
2020-09-21,196.23,201.72,195.42,201.55,40035958.0
2020-09-18,201.81,202.65,195.29,199.41,55497436.0
2020-09-17,199.07,203.33,198.98,201.91,34178840.0
2020-09-16,209.59,209.62,203.64,204.04,26502408.0
2020-09-15,207.4,208.75,205.92,207.75,21931474.0
2020-09-14,203.24,208.17,203.03,204.4,30525438.0
2020-09-11,206.19,207.61,200.25,203.03,33785728.0
2020-09-10,212.35,213.69,203.11,204.36,35636243.0
2020-09-09,206.58,213.79,205.69,210.26,45904059.0
2020-09-08,205.49,209.0,201.21,201.67,53185102.0
2020-09-04,214.05,217.29,204.18,213.2,59958053.0
2020-09-03,228.14,228.18,213.91,216.23,58688043.0
2020-09-02,226.85,231.72,226.24,230.52,34248764.0
2020-09-01,224.4,226.34,223.33,226.16,25918316.0
2020-08-31,225.89,227.58,223.21,224.42,28915934.0
2020-08-28,227.06,229.51,225.47,227.79,26422448.0
2020-08-27,221.8,230.02,218.33,225.47,57886017.0
2020-08-26,216.81,221.0,216.29,220.06,39795952.0
2020-08-25,212.05,215.54,212.05,215.4,23157238.0
2020-08-24,213.74,214.47,211.39,212.64,25585596.0
2020-08-21,212.81,215.19,211.8,211.97,36427929.0
2020-08-20,208.51,213.95,207.88,213.53,27114423.0
2020-08-19,210.46,211.06,208.22,208.67,27763689.0
2020-08-18,208.99,210.81,207.69,209.95,21493126.0
2020-08-17,208.06,209.65,207.39,208.74,20333245.0
2020-08-14,207.24,208.05,206.0,207.38,18091051.0
2020-08-13,207.9,209.81,206.63,207.18,22755045.0
2020-08-12,203.79,208.74,203.26,207.67,28247649.0
2020-08-11,205.65,206.14,201.66,201.89,36714577.0
2020-08-10,210.13,210.34,204.84,206.73,36986566.0
2020-08-07,213.28,214.13,209.39,210.93,28025081.0
2020-08-06,210.79,214.8,210.01,214.78,32897082.0
2020-08-05,213.33,213.43,210.03,211.39,29070919.0
2020-08-04,212.6,213.2,208.77,211.73,49642583.0
2020-08-03,209.98,216.05,208.9,214.96,79564046.0
2020-07-31,202.91,203.61,197.55,203.52,51624973.0
2020-07-30,199.54,202.97,198.11,202.41,25264094.0
2020-07-29,201.02,203.16,200.53,202.57,19777029.0
2020-07-28,202.12,203.21,200.26,200.54,23422436.0
2020-07-27,200.0,202.48,199.4,202.36,30382745.0
2020-07-24,198.96,201.38,196.07,199.83,40119975.0
2020-07-23,205.68,209.38,200.67,201.06,67953281.0
2020-07-22,207.68,210.75,206.87,210.21,49970615.0
2020-07-21,212.09,212.37,206.51,207.23,38386102.0
2020-07-20,203.51,210.75,201.53,210.06,37156178.0
2020-07-17,202.98,203.55,199.92,201.4,31868006.0
2020-07-16,203.89,204.19,200.83,202.43,30160910.0
2020-07-15,208.02,209.79,203.54,206.52,32416136.0
2020-07-14,204.62,207.33,200.55,206.83,37868363.0
2020-07-13,212.91,214.23,204.99,205.56,38416150.0
2020-07-10,212.05,212.51,209.54,212.1,26370208.0
2020-07-09,214.76,214.81,209.93,212.75,33365340.0
2020-07-08,208.53,211.7,207.17,211.28,33847203.0
2020-07-07,208.91,213.1,206.47,206.73,33847915.0
2020-07-06,207.31,209.59,206.57,209.16,32132283.0
2020-07-02,204.17,206.5,203.51,204.75,29531423.0
2020-07-01,201.66,204.84,200.29,203.21,32297064.0
2020-06-30,196.43,202.91,196.29,202.02,34562686.0
2020-06-29,194.35,197.08,192.14,196.99,26898015.0
2020-06-26,198.27,198.43,193.45,194.9,55078001.0
2020-06-25,196.35,199.15,194.04,198.88,28008472.0
2020-06-24,200.13,201.77,195.13,196.39,37010929.0
2020-06-23,200.61,202.46,199.96,200.43,31144890.0
2020-06-22,194.36,199.3,193.8,199.11,33060361.0
2020-06-19,197.14,197.83,192.95,193.72,44768071.0
2020-06-18,192.58,195.06,192.58,194.89,23231300.0
2020-06-17,193.6,194.89,192.28,192.82,25876793.0
2020-06-16,191.48,194.15,190.06,192.16,42869724.0
2020-06-15,183.23,189.42,182.67,187.56,33011416.0
2020-06-12,189.14,190.32,183.83,186.37,43692665.0
2020-06-11,191.72,194.33,184.71,184.9,53243496.0
2020-06-10,189.72,197.07,189.61,195.41,44195074.0
2020-06-09,186.63,189.3,185.89,188.42,30003020.0
2020-06-08,184.58,187.18,183.1,186.99,33455911.0
2020-06-05,181.28,186.36,180.68,185.83,40187120.0
2020-06-04,182.96,184.49,180.97,181.58,28973395.0
2020-06-03,183.47,184.58,182.24,184.01,27511929.0
2020-06-02,182.91,183.65,180.03,183.56,31021125.0
2020-06-01,181.2,181.66,180.14,181.49,22835583.0
2020-05-29,181.39,182.93,179.09,181.91,42456772.0
2020-05-28,179.42,182.8,179.07,180.08,34080706.0
2020-05-27,178.89,180.66,175.31,180.48,39807853.0
2020-05-26,184.97,185.13,179.78,180.24,36338984.0
2020-05-22,181.85,183.12,181.2,182.17,20980111.0
2020-05-21,184.05,185.3,181.95,182.09,29333730.0
2020-05-20,183.46,184.5,182.6,184.31,31491307.0
2020-05-19,183.18,184.72,181.64,181.78,27071450.0
2020-05-18,183.88,184.33,182.11,183.06,35665407.0
2020-05-15,177.25,185.17,175.22,181.31,47084039.0
2020-05-14,175.76,178.88,173.91,178.72,42299434.0
2020-05-13,180.71,182.2,174.77,177.94,45165847.0
2020-05-12,184.91,185.15,180.46,180.67,32363771.0
2020-05-11,181.3,185.62,181.01,184.85,31206593.0
2020-05-08,183.13,183.15,181.51,182.83,31226773.0
2020-05-07,182.32,182.7,180.74,181.75,28603741.0
2020-05-06,180.24,182.35,179.81,180.7,32465899.0
2020-05-05,178.81,181.8,178.09,178.95,37213528.0
2020-05-04,172.74,177.2,172.05,177.04,30681512.0
2020-05-01,174.03,176.84,172.26,172.82,39770558.0
2020-04-30,178.19,178.59,174.46,177.4,54423344.0
2020-04-29,171.48,175.89,170.15,175.65,51807734.0
2020-04-28,173.82,173.9,167.68,168.1,34742194.0
2020-04-27,174.82,175.12,171.55,172.3,33531706.0
2020-04-24,170.33,172.81,169.0,172.8,34653932.0
2020-04-23,172.36,173.3,169.2,169.69,33124025.0
2020-04-22,169.66,172.25,169.11,171.77,35003734.0
2020-04-21,171.75,171.92,164.44,166.13,56774892.0
2020-04-20,174.86,176.95,173.23,173.3,37042233.0
2020-04-17,177.69,178.19,174.1,176.8,53301830.0
2020-04-16,172.55,175.5,171.16,175.26,50992585.0
2020-04-15,169.48,171.82,167.53,170.15,41356875.0
2020-04-14,167.29,172.0,166.31,171.95,53411649.0
2020-04-13,162.69,163.9,160.67,163.84,42331106.0
2020-04-09,164.69,165.7,161.7,163.47,51954426.0
2020-04-08,164.0,165.0,161.87,163.46,48809245.0
2020-04-07,167.87,168.29,161.63,161.86,63406898.0
2020-04-06,158.69,164.83,155.99,163.6,67793688.0
2020-04-03,153.55,155.79,150.65,152.28,41662399.0
2020-04-02,150.33,153.93,148.85,153.71,50135084.0
2020-04-01,151.46,156.16,149.31,150.57,58559017.0
2020-03-31,157.81,163.11,154.98,156.12,78719084.0
2020-03-30,150.9,158.97,148.5,158.6,64064804.0
2020-03-27,150.23,153.34,147.7,148.19,57621956.0
2020-03-26,146.9,155.07,146.87,154.53,65351853.0
2020-03-25,147.41,152.78,142.98,145.45,76406862.0
2020-03-24,142.3,148.09,139.85,146.84,83355264.0
2020-03-23,135.63,139.15,131.19,134.61,79777725.0
2020-03-20,144.53,145.62,134.49,135.97,85728627.0
2020-03-19,141.33,148.64,137.6,141.27,86795810.0
2020-03-18,136.62,144.53,133.67,138.99,82422325.0
2020-03-17,138.59,146.02,133.65,145.1,81883549.0
2020-03-16,138.59,147.85,133.65,134.05,88799169.0
2020-03-13,146.02,160.28,139.31,157.24,93669743.0
2020-03-12,143.84,151.92,137.19,137.66,94173735.0
2020-03-11,155.54,156.11,149.64,152.08,57078502.0
2020-03-10,156.57,159.4,151.04,159.29,66018518.0
2020-03-09,149.49,156.16,148.49,149.11,71134876.0
2020-03-06,160.98,161.48,154.42,159.94,73561067.0
2020-03-05,164.37,169.16,164.02,164.6,48303171.0
2020-03-04,166.79,168.99,163.95,168.84,50320598.0
2020-03-03,172.05,173.24,160.63,162.84,72405403.0
2020-03-02,163.64,171.18,160.68,171.05,71752627.0
2020-02-28,150.87,162.07,150.47,160.38,98060022.0
2020-02-27,161.69,165.36,156.39,156.59,94121752.0
2020-02-26,168.0,171.51,166.52,168.46,56960156.0
2020-02-25,172.45,173.08,165.96,166.38,68765057.0
2020-02-24,166.08,172.8,161.6,169.18,69005245.0
2020-02-21,181.32,181.65,175.47,176.79,49094263.0
2020-02-20,185.06,185.36,179.28,182.57,37236972.0
2020-02-19,186.17,186.29,184.59,185.39,30302307.0
2020-02-18,183.24,185.3,183.14,184.83,28213007.0
2020-02-14,180.91,183.05,180.31,183.0,23448635.0
2020-02-13,180.74,183.85,180.53,181.36,35751897.0
2020-02-12,183.21,183.48,179.53,182.36,47671028.0
2020-02-11,188.22,188.27,181.15,182.09,53846793.0
2020-02-10,181.23,186.44,180.91,186.3,36307416.0
2020-02-07,180.51,183.26,180.15,181.54,33962308.0
2020-02-06,178.67,181.47,177.76,181.28,28109960.0
2020-02-05,181.68,181.85,176.13,177.6,39692656.0
2020-02-04,174.89,178.34,174.06,177.82,36904099.0
2020-02-03,168.26,172.27,168.23,172.16,30538612.0
2020-01-31,170.01,170.2,167.41,168.06,36609695.0
2020-01-30,171.83,171.83,168.61,170.58,52264167.0
2020-01-29,165.71,166.6,163.57,165.89,35581662.0
2020-01-28,161.7,163.63,161.0,163.34,25221676.0
2020-01-27,159.08,161.3,158.16,160.21,32492552.0
2020-01-24,165.38,165.4,162.35,162.92,25240087.0
2020-01-23,164.07,164.68,163.15,164.6,19935064.0
2020-01-22,165.27,165.36,163.56,163.58,24450678.0
2020-01-21,164.56,166.04,164.31,164.38,29898587.0
2020-01-17,165.29,165.34,163.31,164.97,34815779.0
2020-01-16,162.25,164.12,161.95,164.05,24173728.0
2020-01-15,160.55,161.86,160.5,161.11,21694614.0
2020-01-14,161.31,161.52,159.65,160.06,23804440.0
2020-01-13,159.69,161.24,159.19,161.21,21916582.0
2020-01-10,160.75,161.15,159.11,159.27,21001852.0
2020-01-09,159.76,160.14,158.96,160.02,21676464.0
2020-01-08,156.91,158.73,155.93,158.06,28120743.0
2020-01-07,157.3,157.65,155.3,155.56,22164477.0
2020-01-06,155.06,157.08,154.5,157.01,21095806.0
2020-01-03,156.3,157.92,156.04,156.6,21394597.0
2020-01-02,156.76,158.66,156.31,158.56,22927011.0
2019-12-31,154.76,155.75,154.44,155.68,18631047.0
2019-12-30,156.96,157.0,154.72,155.57,16568067.0
2019-12-27,157.43,157.53,156.2,156.94,18652286.0
2019-12-26,155.54,156.71,155.38,156.65,14714632.0
2019-12-24,155.46,155.69,155.1,155.36,9105300.0
2019-12-23,156.1,156.1,155.25,155.39,17955327.0
2019-12-20,155.33,156.47,154.3,155.39,54292181.0
2019-12-19,152.03,153.8,151.78,153.74,26147368.0
2019-12-18,152.33,153.51,152.21,152.4,24444196.0
2019-12-17,153.48,153.74,152.48,152.72,25772285.0
2019-12-16,153.14,153.93,152.85,153.56,24464852.0
2019-12-13,151.05,152.92,150.87,152.56,24158231.0
2019-12-12,149.73,151.48,149.1,151.28,24963812.0
2019-12-11,149.62,149.94,148.41,149.78,19103694.0
2019-12-10,149.24,149.96,148.84,149.21,16694014.0
2019-12-09,149.15,150.27,148.99,149.44,16957667.0
2019-12-06,149.07,149.94,148.35,149.82,16622442.0
2019-12-05,148.13,148.4,147.57,148.01,18111639.0
2019-12-04,148.22,148.26,147.29,147.93,17807779.0
2019-12-03,145.61,147.52,144.78,147.4,25517656.0
2019-12-02,149.88,149.9,146.43,147.64,27828607.0
2019-11-29,150.17,150.36,149.36,149.46,12132061.0
2019-11-27,150.39,150.54,149.6,150.38,15371888.0
2019-11-26,149.44,150.47,149.4,150.1,24953414.0
2019-11-25,148.08,149.43,148.0,149.31,22718389.0
2019-11-22,148.15,148.38,146.91,147.68,16046372.0
2019-11-21,147.49,147.89,146.61,147.57,18816108.0
2019-11-20,148.39,148.92,146.57,147.71,26052393.0
2019-11-19,148.45,148.9,147.78,147.96,24352340.0
2019-11-18,147.65,148.12,146.58,147.92,21907567.0
2019-11-15,146.53,147.57,145.89,147.55,23893596.0
2019-11-14,144.65,146.03,144.63,145.68,20078448.0
2019-11-13,144.37,145.09,143.92,144.94,17729755.0
2019-11-12,143.92,145.2,143.7,144.7,18953951.0
2019-11-11,143.0,144.06,142.4,143.75,14605388.0
2019-11-08,141.66,143.63,141.44,143.61,17027149.0
2019-11-07,141.52,142.55,141.45,141.94,18077844.0
2019-11-06,142.04,142.19,140.89,141.74,16847108.0
2019-11-05,142.64,142.69,141.59,142.13,18548888.0
2019-11-04,142.5,142.67,141.84,142.22,17188811.0
2019-11-01,141.94,142.09,140.67,141.4,33670605.0
2019-10-31,142.57,142.6,140.7,141.06,25007868.0
2019-10-30,141.2,142.67,140.5,142.28,18799341.0
2019-10-29,141.76,142.17,140.36,140.54,20926474.0
2019-10-28,142.07,143.32,141.19,141.87,35857597.0
2019-10-25,137.1,138.87,136.96,138.46,26384629.0
2019-10-24,137.15,138.15,136.44,137.69,37888565.0
2019-10-23,134.68,135.24,133.43,135.03,31893936.0
2019-10-22,136.74,137.76,134.06,134.17,28392509.0
2019-10-21,136.22,136.27,134.81,136.2,21055117.0
2019-10-18,137.51,137.75,134.36,135.2,32812854.0
2019-10-17,138.68,139.14,136.78,137.44,22464573.0
2019-10-16,138.52,138.72,137.28,138.14,21182820.0
2019-10-15,137.81,139.51,137.56,139.29,20243773.0
2019-10-14,137.44,138.02,137.27,137.3,13814106.0
2019-10-11,137.86,138.76,137.25,137.43,25969280.0
2019-10-10,136.26,137.42,136.02,136.86,18697718.0
2019-10-09,135.25,136.47,134.77,136.01,20508761.0
2019-10-08,134.88,135.54,133.44,133.49,27221720.0
2019-10-07,134.93,135.95,134.82,134.92,16873012.0
2019-10-04,134.55,136.02,134.22,135.9,24229750.0
2019-10-03,132.77,134.55,131.08,134.08,26811579.0
2019-10-02,134.05,134.17,131.44,132.47,32525563.0
2019-10-01,137.41,137.98,134.8,134.87,22951546.0
2019-09-30,135.83,136.97,135.56,136.79,18732055.0
2019-09-27,137.89,138.09,134.44,135.51,22867218.0
2019-09-26,137.2,137.91,136.21,137.29,18105081.0
2019-09-25,135.29,137.7,133.83,137.12,22913051.0
2019-09-24,138.09,138.42,134.68,135.17,30507978.0
2019-09-23,136.99,137.38,136.21,136.9,17693312.0
2019-09-20,138.74,139.37,136.02,137.2,40696147.0
2019-09-19,138.03,140.08,137.82,138.8,36686217.0
2019-09-18,135.15,136.44,134.33,136.29,24873963.0
2019-09-17,134.76,135.3,134.22,135.18,18270519.0
2019-09-16,133.65,134.5,133.48,134.13,17005297.0
2019-09-13,135.56,135.84,134.37,135.11,23745460.0
2019-09-12,135.63,136.19,134.67,135.3,27452075.0
2019-09-11,133.72,134.07,132.91,133.92,25130830.0
2019-09-10,134.6,134.68,132.34,133.88,29376463.0
2019-09-09,137.34,137.5,134.26,135.3,26195796.0
2019-09-06,137.78,137.91,135.97,136.86,21165356.0
2019-09-05,136.87,138.12,136.53,137.8,26547040.0
2019-09-04,135.09,135.47,134.28,135.41,18310182.0
2019-09-03,134.41,134.99,133.52,133.84,19189810.0
2019-08-30,136.91,136.94,134.07,135.64,24338070.0
2019-08-29,135.04,136.21,134.71,135.9,20510015.0
2019-08-28,132.7,133.58,131.41,133.38,17695805.0
2019-08-27,134.19,134.52,132.48,133.56,23493988.0
2019-08-26,132.81,133.38,131.75,133.27,20657952.0
2019-08-23,134.98,136.12,130.66,131.25,39145799.0
2019-08-22,136.43,136.96,134.09,135.56,19015899.0
2019-08-21,136.32,137.24,135.78,136.56,15227542.0
2019-08-20,135.98,136.48,135.03,135.05,21535815.0
2019-08-19,135.64,136.32,134.68,136.18,24769436.0
2019-08-16,132.7,134.26,132.54,133.93,25435775.0
2019-08-15,132.23,132.41,130.11,131.53,28585767.0
2019-08-14,134.16,134.72,131.52,131.83,33059651.0
2019-08-13,133.42,136.11,132.38,135.91,26000210.0
2019-08-12,134.42,135.19,132.61,133.16,20888962.0
2019-08-09,135.92,136.69,133.81,135.04,23930222.0
2019-08-08,133.95,136.3,133.3,136.2,28039626.0
2019-08-07,131.21,133.02,129.27,132.65,34074553.0
2019-08-06,131.22,133.05,130.63,132.08,33342485.0
2019-08-05,130.72,131.35,128.25,129.65,43593952.0
2019-08-02,135.41,135.64,132.63,134.25,31399829.0
2019-08-01,134.35,138.2,134.28,135.38,41358605.0
2019-07-31,137.61,137.77,132.45,133.64,39361199.0
2019-07-30,137.42,138.48,137.1,137.63,17179285.0
2019-07-29,138.76,138.77,136.67,138.29,16933873.0
2019-07-26,137.65,138.93,137.58,138.6,19413636.0
2019-07-25,137.71,137.88,136.63,137.47,18719473.0
2019-07-24,136.21,138.0,136.16,137.98,21147905.0
2019-07-23,137.06,137.28,135.35,136.6,18390812.0
2019-07-22,134.75,136.5,134.67,135.75,25576164.0
2019-07-19,137.5,137.93,133.8,133.97,49960075.0
2019-07-18,132.92,133.97,132.06,133.78,31417251.0
2019-07-17,135.03,135.26,133.59,133.64,20610169.0
2019-07-16,136.27,136.36,133.87,134.43,23175022.0
2019-07-15,136.75,136.84,135.78,136.21,16980362.0
2019-07-12,136.16,136.44,135.33,136.21,19310878.0
2019-07-11,135.52,136.53,135.2,135.72,22768970.0
2019-07-10,134.47,135.9,134.37,135.18,24682454.0
2019-07-09,133.37,134.32,133.17,133.81,20347217.0
2019-07-08,133.76,134.44,132.74,134.31,17111187.0
2019-07-05,133.31,134.67,133.09,134.41,18499469.0
2019-07-03,134.15,135.07,133.66,134.8,13898506.0
2019-07-02,133.49,133.94,132.71,133.93,15538826.0
2019-07-01,133.98,134.05,132.35,133.05,23101632.0
2019-06-28,131.97,132.0,130.57,131.38,30636387.0
2019-06-27,131.54,132.1,130.93,131.55,16884530.0
2019-06-26,131.75,133.11,131.02,131.35,24125040.0
2019-06-25,134.59,134.92,130.15,130.85,33985713.0
2019-06-24,134.35,135.72,134.35,135.11,21036308.0
2019-06-21,133.93,135.06,133.81,134.32,37453351.0
2019-06-20,134.79,134.99,133.09,134.3,33695258.0
2019-06-19,132.38,133.3,131.23,133.06,24213448.0
2019-06-18,131.59,132.61,130.99,132.53,26446724.0
2019-06-17,130.06,131.15,129.96,130.27,14804545.0
2019-06-14,129.69,131.21,129.09,129.88,18173722.0
2019-06-13,129.42,130.1,129.01,129.75,17540605.0
2019-06-12,128.85,129.41,128.18,128.94,17430080.0
2019-06-11,131.3,131.64,128.73,129.54,24386083.0
2019-06-10,129.83,131.49,129.44,130.03,27000081.0
2019-06-07,126.68,129.68,125.77,128.85,34554905.0
2019-06-06,123.98,125.5,123.17,125.35,21882824.0
2019-06-05,122.54,123.43,121.8,123.39,25418487.0
2019-06-04,118.94,120.89,118.31,120.77,29963016.0
2019-06-03,121.44,121.96,116.71,117.51,38733901.0
2019-05-31,121.82,122.2,120.93,121.29,27173104.0
2019-05-30,122.84,123.32,122.37,123.3,17162037.0
2019-05-29,122.96,122.97,121.63,122.53,23212765.0
2019-05-28,124.52,125.53,123.61,123.72,23585196.0
2019-05-24,124.45,124.95,123.53,123.79,14402326.0
2019-05-23,123.75,123.84,122.33,123.74,24070039.0
2019-05-22,124.16,125.75,124.06,125.2,15700601.0
2019-05-21,124.97,125.05,124.12,124.44,15595337.0
2019-05-20,124.06,125.12,123.32,123.77,24175200.0
2019-05-17,125.82,127.94,125.45,125.58,26279566.0
2019-05-16,124.29,126.87,124.0,126.43,30707001.0
2019-05-15,121.85,124.25,121.31,123.58,25211039.0
2019-05-14,121.02,122.99,120.85,121.86,25860756.0
2019-05-13,121.26,122.67,120.21,120.51,34743545.0
2019-05-10,122.04,125.0,120.97,124.2,31642422.0
2019-05-09,121.43,122.91,120.72,122.63,27876614.0
2019-05-08,122.57,123.46,121.88,122.63,29087610.0
2019-05-07,123.55,124.25,121.37,122.64,36865048.0
2019-05-06,123.48,125.6,123.21,125.21,24809746.0
2019-05-03,124.43,126.45,124.32,125.93,25497211.0
2019-05-02,125.04,125.06,122.64,123.31,27993630.0
2019-05-01,127.54,127.66,124.77,124.95,27452728.0
2019-04-30,126.82,127.7,126.42,127.61,24735069.0
2019-04-29,126.91,127.19,126.37,126.78,16708242.0
2019-04-26,126.71,127.52,126.05,126.9,24211464.0
2019-04-25,127.07,128.36,125.86,126.18,38928716.0
2019-04-24,122.91,122.97,121.65,122.14,31992363.0
2019-04-23,121.25,122.7,120.98,122.57,24590770.0
2019-04-22,119.8,121.15,119.75,120.91,16016891.0
2019-04-18,119.4,120.67,118.51,120.53,28649543.0
2019-04-17,118.45,119.06,117.77,118.98,19755031.0
2019-04-16,118.85,118.86,117.34,117.98,14402854.0
2019-04-15,118.15,118.79,117.79,118.26,16164124.0
2019-04-12,117.86,118.19,117.6,118.16,20209687.0
2019-04-11,117.77,118.06,117.17,117.56,14543420.0
2019-04-10,117.01,117.58,116.79,117.43,16864826.0
2019-04-09,115.9,116.79,115.85,116.54,18026338.0
2019-04-08,117.06,117.27,115.91,117.18,15471824.0
2019-04-05,116.65,117.47,116.63,117.14,16198591.0
2019-04-04,117.34,117.47,115.66,116.62,20586045.0
2019-04-03,117.11,117.66,116.41,117.22,23398590.0
2019-04-02,116.32,116.73,115.8,116.45,18569131.0
2019-04-01,116.22,116.37,115.38,116.28,23325263.0
2019-03-29,115.35,115.6,114.27,115.23,25997331.0
2019-03-28,114.74,114.88,113.46,114.24,18766118.0
2019-03-27,115.16,115.49,112.87,114.09,23268276.0
2019-03-26,115.89,115.98,114.17,115.2,26711666.0
2019-03-25,113.88,115.29,113.65,114.96,27703926.0
2019-03-22,116.75,116.84,114.35,114.36,34415613.0
2019-03-21,114.44,118.03,114.4,117.46,30556832.0
2019-03-20,114.69,116.02,114.03,114.82,28774767.0
2019-03-19,115.37,115.72,114.3,114.95,38473046.0
2019-03-18,113.5,114.91,113.38,114.87,31941819.0
2019-03-15,112.68,114.56,111.96,113.24,55915959.0
2019-03-14,111.91,112.55,111.7,111.96,31487139.0
2019-03-13,111.51,112.36,111.16,111.87,36349305.0
2019-03-12,110.23,111.37,110.06,111.0,26747541.0
2019-03-11,108.45,110.36,108.44,110.24,27114887.0
2019-03-08,106.65,108.17,106.3,107.97,23355279.0
2019-03-07,108.83,108.98,107.34,107.85,25935104.0
2019-03-06,109.29,110.07,108.86,109.17,18103117.0
2019-03-05,109.67,109.81,108.68,109.12,19997997.0
2019-03-04,110.43,110.65,108.26,109.68,27234020.0
2019-03-01,110.3,110.43,109.09,109.94,24054081.0
